event_id,datetime_utc,datetime_local,date,date_uncertain,time_local,time_known,time_precision,time_label,time_category,time_note,region,city,place,refs,event_zh,context_zh,source_chapter
E0168,1947-03-09,1947-03-09,1947-03-09,False,,False,fuzzy,,,,其他,臺北市,臺北,,整編第21師師長劉雨卿於3月9日呈蔣介石報告，稟明他已到達臺北。,整編第21師師長劉雨卿於3月9日呈蔣介石報告，稟明他已到達臺北。,ch03_0002_1.3_三蔣介石調兵遣將
E0169,1947-03-09T16:00:00Z,1947-03-10T00:00:00+08:00,1947-03-10,False,00:00,False,exact,3月10日,none,none,其他,none,none,84,二二八事件發生之後，陳誠除了在3月10日簽呈報告臺灣原有兵力及二次增援情形，並請組織臺灣民變調查團「澈查此次民變真相，分別議處並調整人事、辦理一切善後。」,比較而言，國防部長白崇禧在職位名分上高於參謀總長陳誠，但實際上陳誠比白崇禧更握有實權，因為陳誠「是保定系的高級軍人，可以直接和蔣介石聯繫，在關鍵時刻，（陳夫人）譚祥可去找宋美齡。而白崇禧是一個桂系軍人，只能通過行政院例行手續形式。」 二二八事件發生之後，陳誠除了在3月10日簽呈報告臺灣原有兵力及二次增援情形，並請組織臺灣民變調查團「澈查此次民變真相，分別議處並調整人事、辦理一切善後。」 此後即沈默一段時日，直到4月11日才看到他建議撤銷臺灣警備總司令部的簽呈，及上述4月12日調整要塞編制的電文，角色似乎比較被動而謹慎，原因之一應是，國共內戰中陳誠扮演的角色遠比白崇禧吃重，比起華北、東北的戰事，臺灣的事變會被認為是「小事」。 不過，除了上述的背景因素，就1947年的階段性角色而言，陳誠臨事應比白崇禧更注意人權觀念，例如1947年6月16日針對臺灣省警備司令部送核簡檉堉、黃火定（二人皆北市參議員）、林宗賢（國民參政員）因參加二二八事變處理委員會「意圖顛覆政府奪取政權」，被依戒嚴法第9條規定由軍法審結，判處三人各有期徒刑10年、褫奪公權10年，陳誠認為這3人均無軍人身份，且「該省前次事變情形似僅合於戒嚴法第十四條之規定，應交由司法機關審判；惟據該部電稱係遵照本部部長蒞臺時所頒該省在戒嚴期內准予適用戒嚴法第九條之命令辦理，本案可否照判核准抑移送司法機關辦理之處理合簽請核示。」 此事稽延到1948年2月25日，才又看到白崇禧的簽呈意見，他承認赴臺「宣慰」期間警總曾就事件「人犯」「暫由軍法審判」有所請示，他一再權衡之後「准如所請」，如今解嚴之後雖有簡檉堉等13案「一併解送臺灣高等法院訊辦」的處理意見，但白崇禧認為「如移送司法機關審理，則已執行之個案，必將發生重大糾紛，影響政府威信甚重」，所以建議仍以軍法程序審判為宜。,ch03_0001_1.4_四白崇禧與陳誠角色的比較
E0170,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,,,,其他,臺北市,,,3月10日，陳儀下令解散處委會及各地分會，並四處逮捕、暗殺處委會有關人士。至此，處委會居中調和、建言的任務宣告終結,在此期間，臺灣省政治建設協會理事、臺北市商會理事長蔣渭川曾應陳儀的請託，出面幫忙收拾局面，呼籲省民須顧全大局和臺灣的前途. 各地同志應「出來協助向民眾說明大義，制止妄動，速歸鎮靜，恢復秩序，並領導民眾準備迎憲的工作。」[92]唯此乃陳儀的緩兵之計，在國府軍隊尚未到臺灣前的權宜措施。其實在事件初起，在臺官員皆認為此次事件是由於「奸人」煽動，使得群眾盲從暴動，並未因此反躬自省或秉公懲辦，平息民怨。[93]等到3月1日之後，全臺各地陸續捲入衝突，情況已非長官公署或駐地軍警所能掌控，長官公署的處理態度就是先虛應敷衍，再分化打擊，一方面同意臺籍代表之要求，由官民共同組成「二二八事件處理委員會」，協調解決事件之衝突；另一方面，卻又分派軍情人員混入處委會，居中破壞或監控與會者，並且通令各地機關首長鎮靜處置，因應變化. 期間雖曾發生高雄要塞司令彭孟緝出兵鎮壓屠殺，而遭陳儀指責，但事後仍受上級嘉許。事件演變至3月5日，全臺各地皆傳出地方機關、武器遭受接收之事；而中部地區、雲嘉南地區分別成立武裝部隊組織，臺北市則有處委會提出改組政府、民選縣市長的呼聲，這些已非陳儀原本預期能夠自行解決的情形，因而急電中央派兵鎮壓。[94]而在援軍仍未來臺之前，長官公署除仍與處委會繼續周旋，虛心假意接受處委會之各種要求，卻又從中分化組織、製造「叛亂」藉口，並且積極進行各種軍事整備與人員部署之工作，以求內外夾擊。到了3月7日，國府蔣主席電告陳儀，整編第21師及附屬部隊於本日正午由上海出發，約10日清晨可扺基隆。[95]陳儀等官員在得知中央援軍將至，乃開始翻臉不認人。3月10日，陳儀下令解散處委會及各地分會，並四處逮捕、暗殺處委會有關人士。至此，處委會居中調和、建言的任務宣告終結，原以為官方誠心誠意與民眾和平解決此事件，那想到陳儀大玩兩手策略，一方面與處委會妥協談和，一方面卻急電中央派兵鎮壓，並派出特務擾亂時局，以利鎮壓、搜捕民眾之藉口. 天真的臺灣人民一再受到國府官員的欺騙與壓迫，這種無奈且怨忿的創痛深深烙印在心中，永遠無法忘懷。,ch02_0001_1.2.2_二改革要求的提出
E0171,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,10日後,其他,,其他,臺北市,臺北市,110.0,10日後因國府援軍不斷進駐臺北，大軍壓制使得鎮壓行動未遭受任何反抗就宣布結束。[110],9日凌晨，憲兵第21團第1營自基隆抵達臺北，陳儀隨即宣布臺北戒嚴，通令全省「搜捕奸暴」。在臺北市除8日晚至9日曾有零星攻擊事件外，10日後因國府援軍不斷進駐臺北，大軍壓制使得鎮壓行動未遭受任何反抗就宣布結束。[110]在此期間，長官公署開始解散各地之「二二八事件處理委員會」和各種「非法組織」；查封多家報社、學校及查扣「反動刊物」；捕殺處委會幹部或地方士紳，諸如王添灯、陳炘、林茂生、宋斐如、阮朝日等皆慘遭毒手，至今下落不明。[111],ch02_0001_1.3.2.1_1_北基宜地區
E0172,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,3月10日,其他,,其他,基隆市,基隆要塞司令部,113.0,3月10日基隆要塞司令部奉命展開「綏靖」工作 [113],基隆、宜蘭地區之「綏靖」工作，主要由基隆要塞司令部全權指揮，整編21師438團第2營從旁協助。3月10日基隆要塞司令部奉命展開「綏靖」工作，是日派兵增援金包里駐軍，12日又派兵前往瑞芳、四腳亭、九份、金瓜石一帶鎮壓，並搜查淡水中學。3月15日，將宜蘭、蘇澳劃歸基隆「綏靖」區，重新部署兵力。[113]「綏靖」工作至3月21日，大致完成，據估計由基隆、宜蘭各地區補送「綏靖」部辦理者87人，其中死刑3人，被送勞動訓導營11人，未決8人，送總部12人，送法院8人，交保45人，另外俘獲武器則各式槍枝數千支、彈藥量達十萬之譜。[114]3月24日，「基隆綏靖司令部」依警總命令展開「清鄉」行動，徹底清繳武器、清查戶口、連保切結及「自新」工作，至4月12日結束。,ch02_0001_1.3.2.1_1_北基宜地區
E0173,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,是日,其他,,其他,新北市,金包里,113.0,是日派兵增援金包里駐軍 [113],基隆、宜蘭地區之「綏靖」工作，主要由基隆要塞司令部全權指揮，整編21師438團第2營從旁協助。3月10日基隆要塞司令部奉命展開「綏靖」工作，是日派兵增援金包里駐軍，12日又派兵前往瑞芳、四腳亭、九份、金瓜石一帶鎮壓，並搜查淡水中學。3月15日，將宜蘭、蘇澳劃歸基隆「綏靖」區，重新部署兵力。[113]「綏靖」工作至3月21日，大致完成，據估計由基隆、宜蘭各地區補送「綏靖」部辦理者87人，其中死刑3人，被送勞動訓導營11人，未決8人，送總部12人，送法院8人，交保45人，另外俘獲武器則各式槍枝數千支、彈藥量達十萬之譜。[114]3月24日，「基隆綏靖司令部」依警總命令展開「清鄉」行動，徹底清繳武器、清查戶口、連保切結及「自新」工作，至4月12日結束。,ch02_0001_1.3.2.1_1_北基宜地區
E0174,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,3月10日,none,,其他,臺北市,中央社,129,3月10日，楊亮功對中央社記者發表談話指出：「中央對於臺省此次發生的不幸事件，極為關懷，特電令本人前來查辦。現本人剛到此間，一切情形尚欠明瞭，希望各方人士儘量供給意見，俾可轉達中央。本人以為目前最迫切之事，莫如發揮同胞愛之精神，不分彼此，迅即恢復社會秩序，安定人民生活。中央素以寬大為懷，蔣主席對於臺灣地方之重視及對於臺胞愛護之懇摯，可從蔣主席上次蒞臺時所發表之言論中見之，毋待贅述。本人相信中央對於此次事件必有合法合理之解決。」[129],在「綏靖與清鄉」期間，國民政府為疏緩臺灣人民因軍事鎮壓所引起的恐慌與不滿，以及長官公署體制的不當，乃積極進行調查、「宣慰」與長官公署體制的改制。3月8日，福建臺灣監察使楊亮功奉派來臺查辦事變；3月10日，楊亮功對中央社記者發表談話指出：「中央對於臺省此次發生的不幸事件，極為關懷，特電令本人前來查辦。現本人剛到此間，一切情形尚欠明瞭，希望各方人士儘量供給意見，俾可轉達中央。本人以為目前最迫切之事，莫如發揮同胞愛之精神，不分彼此，迅即恢復社會秩序，安定人民生活。中央素以寬大為懷，蔣主席對於臺灣地方之重視及對於臺胞愛護之懇摯，可從蔣主席上次蒞臺時所發表之言論中見之，毋待贅述。本人相信中央對於此次事件必有合法合理之解決。」[129]楊氏隨即分赴行政長官公署、各軍警機關及學校，以及各縣市視察。3月17日，國防部部長白崇禧奉派偕同陸軍總部副參謀長冷欣、「三民主義青年團」中央團部第2處處長蔣經國等一行14人來臺「宣慰」。白崇禧抵台後，隨即對臺民廣播，宣示政府的「寬大」政策及處理原則，希望全臺同胞尊重法紀、迅速恢復社會秩序。[130]白氏在臺「宣慰」行程中，除走訪全台南北各地視察政府機關單位外，又與地方鄉親父老座談，藉此聽取各地人士意見，期間並要求軍警人員不得挾怨報復，嫌疑人犯皆應秉公速審，參加「暴動」青年學生免究等原則，因而使臺籍傷亡人數得以減少。3月22日，監察院派遣監察委員何漢文來臺，協助楊亮功進行調查。楊亮功、何漢文在臺調查事變期間，曾與國防部長白崇禧交換處理事變之意見，他們的職責雖不相同，但意見大致相似。[131]4月2日，白崇禧返回南京，結束約二週的「宣慰」行程。4月11日，楊亮功等亦搭船轉滬返京，除向監察院院長于右任報告二二八事件詳情，並就政治、經濟、教育、善後處理四方面撰擬報告書，建議今後改革意見；隨即晉見國民政府主席蔣介石，面陳事變經過。[132],ch02_0001_1.4_四調查宣慰與長官公署的改制
E0175,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,3月10日,none,,其他,南京市,,134,3月10日，國防部長白崇禧與陳立夫、李翼中等人將所擬定之「處理臺灣事件辦法」簽報給國府主席蔣介石。[134],另一方面，國民政府亦著手進行長官公署體制的改制計畫。從3月8日開始，國府主席兼國民黨總裁蔣介石即囑託國民黨中央組織部長陳立夫與臺灣省黨部主委李翼中進行擬定「臺灣二二八事件處理辦法要點」，其內容大致包括改制長官公署為省政府制、省主席不兼警備司令、省府委員各廳處長儘量起用臺人、縣市長提前民選、政府機關中之臺人外省人待遇應一律平等、民生工業之公營範圍盡量減小、現行政經政策與中央法令牴觸者應修正或廢止等八項改革。[133]3月10日，國防部長白崇禧與陳立夫、李翼中等人將所擬定之「處理臺灣事件辦法」簽報給國府主席蔣介石。[134]3月17日，蔣介石即將此處理辦法對臺灣民眾廣播，呼籲臺灣同胞確保守法精神、恢復社會秩序、為建設臺灣、建設「祖國」而努力。[135]4月22日，行政院院會決議撤銷臺灣省行政長官公署，改制為臺灣省政府，並撤換陳儀，改派曾任駐美大使、素有開明之譽的立法院副院長魏道明為首任臺灣省政府主席。4月29日，行政院核定臺灣省政府委員、廳長、處長人選，在全部22名之中，臺籍人士佔12名，剛好過半數。[136]5月16日，臺灣省政府正式成立。,ch02_0001_1.4_四調查宣慰與長官公署的改制
E0176,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,,,,其他,南京市,南京政府「國父紀念週」,114,1947年3月10日，蔣介石在南京政府「國父紀念週」針對臺變首次公開發表講話，說到事件發生以後陳儀秉承中央指示，已公開宣佈取消省署改省政府等等改革承諾，事件本已可告一段落，「不料上星期五（七日）該省所謂『二二八事件』處理委員會，突提出無理要求⋯⋯此種要求已逾越地方政治之範圍，中央自不能承認。而且昨日又有襲擊機關等不法行動相繼發生，故中央已派軍隊赴臺灣維持當地治安，⋯⋯」。,1947年3月10日，蔣介石在南京政府「國父紀念週」針對臺變首次公開發表講話，說到事件發生以後陳儀秉承中央指示，已公開宣佈取消省署改省政府等等改革承諾，事件本已可告一段落，「不料上星期五（七日）該省所謂『二二八事件』處理委員會，突提出無理要求⋯⋯此種要求已逾越地方政治之範圍，中央自不能承認。而且昨日又有襲擊機關等不法行動相繼發生，故中央已派軍隊赴臺灣維持當地治安，⋯⋯」。114從前後文可知，蔣氏把派兵決策的理由指向3月7日處委會提出「無理要求」及後來的襲擊機關行動，如果與前述實際資料比對，即可明瞭這是謊言。,ch03_0002_1.3_三蔣介石調兵遣將
E0177,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,,,,其他,臺北市,臺北,119,10日進抵臺北；,"陳儀是在3月5日接獲蔣電即知「援軍」已準備開臺的消息，但根據大溪檔案，整編第21師先遣一個團是在3月9日午後才到達基隆，11910日進抵臺北；1193月10日傍晚陳儀向蔣介石回報：「21師第一個團已全部用火車運抵臺北，其第二個團乘102號登陸艇亦已開到基隆（港）口外。」120整編第21師師部及146旅是由吳淞口上船直開基隆，145旅則是在連雲港集結候輪開高雄，「先鞏固省會要地，一部向情況緊急之嘉義空中挺進」；南北兩路部隊則循著鐵路縱貫線及其兩側地區，分別向南、北鎮壓前進，於臺中會師；另以獨立團向宜蘭、臺東方面推進，劉雨卿說：「經十餘日之清掃，最後將謝雪紅殘部驅散於埔里迄日月潭地區，各地方政權隨情勢之轉移，次第恢復，暴亂遂即終止。」121過程中由於「奸匪分竄山區」而劉雨卿部隊「缺山砲兵」，乃電蔣介石要求就臺灣現存日械配給山砲12門、彈藥1,200發，恢復山砲兵營，以增強火力而利任務；此事得到國府幕僚「擬准照辦，並電知陳總長及陳長官。」以及蔣介石親批「如擬」。122",ch03_0002_1.3_三蔣介石調兵遣將
E0178,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,傍晚,傍晚,,其他,臺北市,臺北,120,3月10日傍晚陳儀向蔣介石回報：「21師第一個團已全部用火車運抵臺北，其第二個團乘102號登陸艇亦已開到基隆（港）口外。」,"陳儀是在3月5日接獲蔣電即知「援軍」已準備開臺的消息，但根據大溪檔案，整編第21師先遣一個團是在3月9日午後才到達基隆，11910日進抵臺北；1193月10日傍晚陳儀向蔣介石回報：「21師第一個團已全部用火車運抵臺北，其第二個團乘102號登陸艇亦已開到基隆（港）口外。」120整編第21師師部及146旅是由吳淞口上船直開基隆，145旅則是在連雲港集結候輪開高雄，「先鞏固省會要地，一部向情況緊急之嘉義空中挺進」；南北兩路部隊則循著鐵路縱貫線及其兩側地區，分別向南、北鎮壓前進，於臺中會師；另以獨立團向宜蘭、臺東方面推進，劉雨卿說：「經十餘日之清掃，最後將謝雪紅殘部驅散於埔里迄日月潭地區，各地方政權隨情勢之轉移，次第恢復，暴亂遂即終止。」121過程中由於「奸匪分竄山區」而劉雨卿部隊「缺山砲兵」，乃電蔣介石要求就臺灣現存日械配給山砲12門、彈藥1,200發，恢復山砲兵營，以增強火力而利任務；此事得到國府幕僚「擬准照辦，並電知陳總長及陳長官。」以及蔣介石親批「如擬」。122",ch03_0002_1.3_三蔣介石調兵遣將
E0179,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,,,,其他,臺東縣,卑南鄉,123,遠在臺東的民眾接獲軍隊登陸基隆的消息，3月10日民軍方面的陸海隊、海南隊代表即主動到卑南鄉向「避難」中的縣長、議長輸誠，表示願接受政府指揮「設法監視奸黨份子」。,整編第21師部隊之陸續抵達對局勢影響很大，甚至不需要（如上述之）直接鎮壓，遠在臺東的民眾接獲軍隊登陸基隆的消息，3月10日民軍方面的陸海隊、海南隊代表即主動到卑南鄉向「避難」中的縣長、議長輸誠，表示願接受政府指揮「設法監視奸黨份子」。123又如嘉義市，原即駐在當地的（第21師獨立團第1營）營長羅迪光，在3月11日就採取強硬態度，把陳復志、潘木枝、柯麟、陳澄波、林文樹等「和平使」一併扣押，3月12日羅營攻入市區（進行搶劫、揩油，軍紀欠佳），3月13日21師146旅436團之進駐市內，使得更有步驟之「三天戒嚴」得以進行，陳復志與處委會成員11人，以及潘木枝等4位市參議員皆隨後被分批「就地正法」執行槍決124，而且是以槍殺之後曝屍3天的方式「殺雞儆猴」，讓嘉義市民尤其是受難者家屬印象深刻。125,ch03_0002_1.3_三蔣介石調兵遣將
E0180,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,,,,其他,基隆市,基隆,128,3月10日桂永清簽呈稱，美頌美樂二艦恐不能及時到達，已電飭戰車登陸艦「中海」由滬開基隆。,關於蔣介石的派兵，較少被注意的是海軍部分。3月7日國民政府參軍處軍務局局長俞濟時把陳儀請兵的來電抄呈蔣介石，附註的地方出現一段海軍的消息：「本（10）日14時接海軍總部周參謀長憲章電話稱，接臺灣9日來電，基隆之叛兵司令部已為我海軍及要塞部隊驅逐，又盤據左營汽油廠之叛兵，已為我海軍肅清，俘獲百餘人，繳獲槍枝數十支等情。」126可見至少在基隆與高雄左營兩個海港，海軍發揮相當作用。從檔案可以看到早在3月7日，蔣介石即曾指令太康艦、伏波艦開赴基隆歸陳儀指揮，美頌、美樂二艦開赴左營由海軍司令黃緒虞指揮127，不過3月10日桂永清簽呈稱，美頌美樂二艦恐不能及時到達，已電飭戰車登陸艦「中海」由滬開基隆。128臺灣省警備司令部在3月15日致電海軍總司令部：「太康中海已於真元先後抵基隆。」129陳儀又在3月22日致電桂永清：「本省此次事件承派三艦來臺協助平亂，至為感荷。茲太康號高艦長以臺局日趨平定，面請解除此間任務⋯⋯。」130所謂三艦，應是指太康、伏波、中海而言。海島臺灣發生事變，海軍的角色自是舉足輕重。,ch03_0002_1.3_三蔣介石調兵遣將
E0181,1947-03-10,1947-03-10,1947-03-10,False,,False,fuzzy,,,,其他,南京市,,,蔣介石派兵之後，應即預知「糜爛」的後果，因而3月10日首度公開談論臺灣事變的時候，把派兵決策歸因於3月7日處理委員會提出「逾越地方政治之範圍」的「無理要求」,蔣介石派兵之後，應即預知「糜爛」的後果，因而3月10日首度公開談論臺灣事變的時候，把派兵決策歸因於3月7日處理委員會提出「逾越地方政治之範圍」的「無理要求」，和隨後的襲擊官署行動，此說顯然與各種檔案證據顯示的「時點」不同，本文根據檔案認為蔣介石最慢在3月5日已經開始調兵遣將—若根據整編第21師師部副官處長何聘儒的記載，甚至3月3日在江蘇崑山駐地即已接到蔣主席要求「開臺平亂」的電令。[146]然而，有學者接受前述蔣介石3月7日始決定派兵的片面說法，認為3月7日臺北處委會提出的32條（42條）要求「有明顯叛變色彩」，因而「排除了和解的可能」，「異議份子的條件越來越激進，而省及中央政府的態度從妥協和解轉變為高壓鎮暴。」[147]實則42條要求涵蓋人身自由、縣市長民選、多用本省人擔任主管、撤銷專賣局與貿易局等等都在合乎情理的範圍，至於要求駐臺軍隊「暫時解除武裝」以免繼續流血衝突，要求撤銷警備司令部「以免軍權濫用」，容或不切實際，也談不上什麼叛變色彩。可見，欲以處委會提出激進、叛變的要求作為蔣介石派兵正當的藉口，顯然不能成立。值得注意的是，3月7日處委會提出的要求中有一條：「政府切勿再移動兵力或向中央請遣兵力，企圖以武力解決事件，致發生更慘重之流血而受國際干涉。」顯示他們的焦慮和關切，只是，3月7日那天傍晚來自福建的憲兵營已經登船出發，而整編第21師也已經往吳淞口和連雲港集結，箭在弦上、不得不發了。,ch03_0002_1.4_四蔣介石袒護陳儀臺省軍政首長事後無一受懲
E0182,1947-03-10T06:00:00Z,1947-03-10T14:00:00+08:00,1947-03-10,False,14:00,True,exact,本日14時,下午,俞濟時向蔣介石報告海軍的消息，內容涉及3月9日戰況,其他,基隆市;高雄市,基隆;左營汽油廠,126,3月7日國民政府參軍處軍務局局長俞濟時把陳儀請兵的來電抄呈蔣介石，附註的地方出現一段海軍的消息：「本（10）日14時接海軍總部周參謀長憲章電話稱，接臺灣9日來電，基隆之叛兵司令部已為我海軍及要塞部隊驅逐，又盤據左營汽油廠之叛兵，已為我海軍肅清，俘獲百餘人，繳獲槍枝數十支等情。」,關於蔣介石的派兵，較少被注意的是海軍部分。3月7日國民政府參軍處軍務局局長俞濟時把陳儀請兵的來電抄呈蔣介石，附註的地方出現一段海軍的消息：「本（10）日14時接海軍總部周參謀長憲章電話稱，接臺灣9日來電，基隆之叛兵司令部已為我海軍及要塞部隊驅逐，又盤據左營汽油廠之叛兵，已為我海軍肅清，俘獲百餘人，繳獲槍枝數十支等情。」126可見至少在基隆與高雄左營兩個海港，海軍發揮相當作用。從檔案可以看到早在3月7日，蔣介石即曾指令太康艦、伏波艦開赴基隆歸陳儀指揮，美頌、美樂二艦開赴左營由海軍司令黃緒虞指揮127，不過3月10日桂永清簽呈稱，美頌美樂二艦恐不能及時到達，已電飭戰車登陸艦「中海」由滬開基隆。128臺灣省警備司令部在3月15日致電海軍總司令部：「太康中海已於真元先後抵基隆。」129陳儀又在3月22日致電桂永清：「本省此次事件承派三艦來臺協助平亂，至為感荷。茲太康號高艦長以臺局日趨平定，面請解除此間任務⋯⋯。」130所謂三艦，應是指太康、伏波、中海而言。海島臺灣發生事變，海軍的角色自是舉足輕重。,ch03_0002_1.3_三蔣介石調兵遣將
E0183,1947-03-11,1947-03-11,1947-03-11,False,,False,fuzzy,3月11日,未知,,其他,臺北市,未知,58.0,另一方面，白崇禧於3月11日曾派司長何孝元、秘書張亮祖飛臺[58],白崇禧是在3月17日飛抵臺灣，但3月12日已得閱陳儀、柯遠芬的來函，並將此兩函送請蔣介石「鈞閱」，柯遠芬在函中說：「奸偽之陰謀業已完全暴露」，陳儀則是報告：「近自21師146旅之436、438兩團及憲兵兩營分批到臺後，臺北、基隆均已平靜，惟臺中、嘉義、臺東各縣市尚在騷動⋯⋯現正擬逐步向南推進，俟145旅到達後全省動亂當可戡定。」[57]另一方面，白崇禧於3月11日曾派司長何孝元、秘書張亮祖飛臺，陳儀謂已將此間情形詳告，何、張二人旋又於3月12日「原機飛京」。[58]可見白崇禧事先已儘可能要瞭解狀況，並於3月13日給蔣的呈函中提出若干「處理臺灣政策建議」，包括內定朱一民擔任省主席，而警備總司令一職則建議由閩籍的國防部史料局局長吳石中將出任。[59]隨後，3月16日在「國防部佈告」中提到，他奉命赴臺「宣慰」的同時，要對此次事件「查明實際情形，權宜處理」，至於中央的四項基本原則包括：臺灣地方政治制度之調整、人事之調整、經濟政策以及恢復臺灣地方秩序等。[60]恢復臺灣地方秩序一項說到，參與此次事變者或事變有關人員，「除煽動暴動之共產黨外，一律從寬免究」，事實的發展顯然並非如此。,ch03_0001_1.1_一各方期待的宣慰任務
E0184,1947-03-11,1947-03-11,1947-03-11,False,,False,fuzzy,,,,其他,嘉義市,,124,又如嘉義市，原即駐在當地的（第21師獨立團第1營）營長羅迪光，在3月11日就採取強硬態度，把陳復志、潘木枝、柯麟、陳澄波、林文樹等「和平使」一併扣押，,整編第21師部隊之陸續抵達對局勢影響很大，甚至不需要（如上述之）直接鎮壓，遠在臺東的民眾接獲軍隊登陸基隆的消息，3月10日民軍方面的陸海隊、海南隊代表即主動到卑南鄉向「避難」中的縣長、議長輸誠，表示願接受政府指揮「設法監視奸黨份子」。123又如嘉義市，原即駐在當地的（第21師獨立團第1營）營長羅迪光，在3月11日就採取強硬態度，把陳復志、潘木枝、柯麟、陳澄波、林文樹等「和平使」一併扣押，3月12日羅營攻入市區（進行搶劫、揩油，軍紀欠佳），3月13日21師146旅436團之進駐市內，使得更有步驟之「三天戒嚴」得以進行，陳復志與處委會成員11人，以及潘木枝等4位市參議員皆隨後被分批「就地正法」執行槍決124，而且是以槍殺之後曝屍3天的方式「殺雞儆猴」，讓嘉義市民尤其是受難者家屬印象深刻。125,ch03_0002_1.3_三蔣介石調兵遣將
E0185,1947-03-12,1947-03-12,1947-03-12,False,,False,fuzzy,12日,其他,,其他,新北市,瑞芳、四腳亭、九份、金瓜石、淡水中學,113.0,12日又派兵前往瑞芳、四腳亭、九份、金瓜石一帶鎮壓，並搜查淡水中學。[113],基隆、宜蘭地區之「綏靖」工作，主要由基隆要塞司令部全權指揮，整編21師438團第2營從旁協助。3月10日基隆要塞司令部奉命展開「綏靖」工作，是日派兵增援金包里駐軍，12日又派兵前往瑞芳、四腳亭、九份、金瓜石一帶鎮壓，並搜查淡水中學。3月15日，將宜蘭、蘇澳劃歸基隆「綏靖」區，重新部署兵力。[113]「綏靖」工作至3月21日，大致完成，據估計由基隆、宜蘭各地區補送「綏靖」部辦理者87人，其中死刑3人，被送勞動訓導營11人，未決8人，送總部12人，送法院8人，交保45人，另外俘獲武器則各式槍枝數千支、彈藥量達十萬之譜。[114]3月24日，「基隆綏靖司令部」依警總命令展開「清鄉」行動，徹底清繳武器、清查戶口、連保切結及「自新」工作，至4月12日結束。,ch02_0001_1.3.2.1_1_北基宜地區
E0186,1947-03-12,1947-03-12,1947-03-12,False,,False,fuzzy,3月12日,未知,,其他,南京市,未知,57.0,但3月12日已得閱陳儀、柯遠芬的來函，並將此兩函送請蔣介石「鈞閱」，柯遠芬在函中說：「奸偽之陰謀業已完全暴露」，陳儀則是報告：「近自21師146旅之436、438兩團及憲兵兩營分批到臺後，臺北、基隆均已平靜，惟臺中、嘉義、臺東各縣市尚在騷動⋯⋯現正擬逐步向南推進，俟145旅到達後全省動亂當可戡定。」[57],白崇禧是在3月17日飛抵臺灣，但3月12日已得閱陳儀、柯遠芬的來函，並將此兩函送請蔣介石「鈞閱」，柯遠芬在函中說：「奸偽之陰謀業已完全暴露」，陳儀則是報告：「近自21師146旅之436、438兩團及憲兵兩營分批到臺後，臺北、基隆均已平靜，惟臺中、嘉義、臺東各縣市尚在騷動⋯⋯現正擬逐步向南推進，俟145旅到達後全省動亂當可戡定。」[57]另一方面，白崇禧於3月11日曾派司長何孝元、秘書張亮祖飛臺，陳儀謂已將此間情形詳告，何、張二人旋又於3月12日「原機飛京」。[58]可見白崇禧事先已儘可能要瞭解狀況，並於3月13日給蔣的呈函中提出若干「處理臺灣政策建議」，包括內定朱一民擔任省主席，而警備總司令一職則建議由閩籍的國防部史料局局長吳石中將出任。[59]隨後，3月16日在「國防部佈告」中提到，他奉命赴臺「宣慰」的同時，要對此次事件「查明實際情形，權宜處理」，至於中央的四項基本原則包括：臺灣地方政治制度之調整、人事之調整、經濟政策以及恢復臺灣地方秩序等。[60]恢復臺灣地方秩序一項說到，參與此次事變者或事變有關人員，「除煽動暴動之共產黨外，一律從寬免究」，事實的發展顯然並非如此。,ch03_0001_1.1_一各方期待的宣慰任務
