event_id,datetime_utc,datetime_local,date,time_local,time_known,time_precision,time_label,time_category,time_note,region,city,place,refs,event_zh,source_chapter,date_uncertain,context_zh
E0297,1947-03-04T01:00:00Z,1947-03-04T09:00:00+08:00,1947-03-04,09:00,False,fuzzy,四日,上午,,南部,台南市,糖業試驗所,345,四日，除了謠傳嘉義的民眾將入台南活動，及第四台台長巡視糖業試驗所後，回程為來自高雄之民眾所追擊外，別無他事發生。同日，市長派警察局長向參議會轉達昨日所提七項的回答，及維護政權的九項辦法。,ch02_03_1.2_1台南市,,
E0298,1947-03-04T01:00:00Z,1947-03-04T09:00:00+08:00,1947-03-04,09:00,True,fuzzy,三月四日,上午,,南部,台南縣,麻豆警察所,,曾文區署所在地的麻豆青年與學生在三月四日成立自衛隊奪取警察槍枝，釋放被拘留的人犯,ch02_03_1.2_2台南縣,,
E0299,1947-03-04T01:00:00Z,1947-03-04T09:00:00+08:00,1947-03-04,09:00,True,fuzzy,四日,上午,,南部,台南縣,北門區,,四日再開對策擴大委員會，決定保衛鄉土，維持治安。,ch02_03_1.2_2台南縣,,
E0300,1947-03-04T01:00:00Z,1947-03-04T09:00:00+08:00,1947-03-04,09:00,False,fuzzy,是日,上午,日間,南部,高雄縣,高雄縣政府門前,460,是日由於高雄市已陸續動亂，鳳山地區亦有民眾手攜武器在市府門前巡邏，形勢不穩，幸高雄要塞及海軍部隊不斷武裝駛過鳳山街道，而鳳山營房駐軍也做必要的警戒，終使民眾不敢生事。,ch02_03_1.3.6.1_2高雄縣,,
E0301,1947-03-04T01:00:00Z,1947-03-04T09:00:00+08:00,1947-03-04,09:00,False,fuzzy,三月四日,上午,,南部,高雄市,高雄第一中學,388;389,高雄第一中學也由該校學生組成自衛隊，負責保護學校的安全，雖經校長林景元及其他老師勸說，仍然成立，並自即日起停課。,ch02_03_1.3_1高雄市,,
E0302,1947-03-04T01:00:00Z,1947-03-04T09:00:00+08:00,1947-03-04,09:00,True,exact,九時,上午,上午9時,南部,屏東市,處理委員會,484,九時處理委員會開會，席中有青年提議接收警局的武器，會中決議「由各機關選出代表接洽移交管理」。,ch02_03_1.4_四屏東縣,,
E0303,1947-03-04T01:00:00Z,1947-03-04T09:00:00+08:00,1947-03-04,09:00,False,fuzzy,四日,上午,,南部,澎湖縣,二二八事件處理委員會澎湖分會,519,四日，澎湖成立「二二八事件處理委員會澎湖分會」，由許整景任主委並兼治安組組長，其下設有宣傳組、總務組、糧食組。,ch02_03_1.5_五澎湖縣,,
E0304,1947-03-04T01:00:00Z,1947-03-04T09:00:00+08:00,1947-03-04,09:00,True,exact,四日上午九點,早上,,東部,基隆市,二二八事件處理委員會基隆分會,534,四日上午九點，全市十六個團體代表共組「二二八事件處理委員會基隆分會」，推舉市參議會正、副議長黃樹水、楊元丁，分任處委分會正、副主任委員，下設總務、治安、宣慰、調查、善後、糧食六組；議決：(一)將貿易局倉庫現存麵粉五千包搬出，交糧食組負責評定價格。(二)由糧食組負責派員分赴中壢、桃園、宜蘭洽購米糧。,ch02_04_1.1_一基隆市,False,四日上午九點，全市十六個團體代表共組「二二八事件處理委員會基隆分會」，推舉市參議會正、副議長黃樹水、楊元丁，分任處委分會正、副主任委員，下設總務、治安、宣慰、調查、善後、糧食六組；議決：(一)將貿易局倉庫現存麵粉五千包搬出，交糧食組負責評定價格。(二)由糧食組負責派員分赴中壢、桃園、宜蘭洽購米糧。
E0305,1947-03-04T01:00:00Z,1947-03-04T09:00:00+08:00,1947-03-04,09:00,True,fuzzy,三月四日上午,上午,,東部,宜蘭市,宜蘭劇場,553,三月四日上午，宜蘭市民代表會及民間有志之士假宜蘭劇場召開青年大會，對「二二八事件」犧牲者表示哀悼，並議決四項要求：(一)肅清貪官污吏；(二)各機關首長應引咎自動的提出辭職；(三)軍隊及政府機關禁止武裝；(四)需保持安寧，外省同胞應予集中，受青年監視保護。,ch02_04_1.2_二宜蘭縣,,
E0306,1947-03-04T01:00:00Z,1947-03-04T09:00:00+08:00,1947-03-04,09:00,True,fuzzy,四日上午,上午,,東部,花蓮縣,青年團,565,四日上午，青年團召開團員會議，決定下午三時假花崗山舉行市民大會。馬有岳分赴縣政府及憲兵隊，請求勿派憲警干涉；團員們以汽車、腳踏車沿街廣播、呼叫，鼓勵市民參加。,ch02_04_1.3_三花蓮縣,,
E0307,1947-03-04T01:30:00Z,1947-03-04T09:30:00+08:00,1947-03-04,09:30,True,exact,三月四日上午九時半,上午,,南部,台南縣,新化區署警察所,,新化區在三月四日上午九時半，有台南市的武裝學生及暴徒突然進入，奪去新化區署警察所的槍枝十枝、子彈若干。,ch02_03_1.2_2台南縣,,
E0308,1947-03-04T02:00:00Z,1947-03-04T10:00:00+08:00,1947-03-04,10:00,True,fuzzy,在處委會開會之同時,上午,民眾代表赴公署謁見陳儀,北部,台北市,台灣省行政長官公署,116;117;118,在處委會開會之同時，民眾代表陳炘、蔣渭川及學生代表四十餘人赴公署謁見陳儀長官，提出三點意見：(一)本事件發生之遠因，係過去一年餘之政治經濟政策不能依照長官之理想辦理，而產生各種矛盾，導致本省同胞失業，民生不安。(二)關於政治上之改革，可以由本案處理委員會硏究一具體辦法。(三)希望長官擺脫部下之包圍，開誠布公，商議解決一切根本問題。陳長官對三條件，全部接受。,ch02_01_1.2.2_2二二八事件處理委員會之改組與擴大,,
E0309,1947-03-04T02:00:00Z,1947-03-04T10:00:00+08:00,1947-03-04,10:00,True,fuzzy,本日上午十時餘,上午,,中部,台中市,空軍三廠,257,本日上午十時餘，雲廠長接受該廠准尉李碧鏘所建議的「三條件和平解決案」，並派李氏為代表，出面與作戰本部的謝雪紅與治安維持隊的吳振武談判。...「民軍」與空軍三廠一觸即發的危機，因而獲得解決，而中部地區的軍事機關至是乃盡入「民軍」手中。,ch02_02_1.2_二台中市,,
E0310,1947-03-04T02:00:00Z,1947-03-04T10:00:00+08:00,1947-03-04,10:00,True,fuzzy,不久,上午,送往機場返回後,南部,嘉義市,嘉義中學山仔頂,307,不久憲兵隊受強力的攻擊，孫市長乃偕同憲兵轉至嘉義中學山仔頂羅營長的駐地。羅營長自山頂砲轟市區，居民頗有死傷。為此，處委會出面與羅營長相商，希望軍隊繳械退出市區；而對方則要求妥善照顧被「保護」在市黨部、中山堂、市參議會等三個地方的外省籍人士。,ch02_03_1.1_一嘉義縣市,,
E0311,1947-03-04T02:00:00Z,1947-03-04T10:00:00+08:00,1947-03-04,10:00,False,fuzzy,三月四日,上午,,南部,台南縣,麻豆,368,在局勢混亂之際，由參加過日本特攻隊訓練且擁有槍枝的呂登再、顏德國出面組織自衛隊，以維持秩序。自衛隊曾想與台南工學院聯繫，因聯絡不上而作罷。,ch02_03_1.2_2台南縣,,
E0312,1947-03-04T02:00:00Z,1947-03-04T10:00:00+08:00,1947-03-04,10:00,True,exact,十時,上午,,南部,高雄縣,鳳山中山堂,461;462;463,十時，鳳山青年三、四千人在中山堂召開青年大會，黃達平縣長為了消弭動亂，冒險前往，苦心勸導以和平的手段作政治的解決，會中雖有較激烈者要求市長命令駐軍撤退，以致情勢緊張。此時高雄縣國民黨縣黨部在省黨部指示下，由黨員出面，極力平息青年衝動之氣，即席選舉委員會負責處理，並指派青年維持治安，委由縣警察局長陳友欽負責指揮。,ch02_03_1.3.6.1_2高雄縣,,
E0313,1947-03-04T02:00:00Z,1947-03-04T10:00:00+08:00,1947-03-04,10:00,False,fuzzy,三月四日,上午,,南部,高雄市,憲兵隊,390;391,其他各校的學生軍也組織起來，且包圍憲兵隊，憲兵隊因寡不敵眾，乃分成四路縱隊，一面對空開槍，一面突圍，避走壽山。,ch02_03_1.3_1高雄市,,
E0314,1947-03-04T02:00:00Z,1947-03-04T10:00:00+08:00,1947-03-04,10:00,True,fuzzy,會議結束後,上午,九時會議之後,南部,屏東市,屏東市政府,485,會議結束後，市參議員顏石吉等十一人往見市長，交涉解決武裝之事，為市長所拒；後又要求勸告憲兵隊及駐軍解除武裝，市長以無權答應而拒絕。,ch02_03_1.4_四屏東縣,,
E0315,1947-03-04T02:00:00Z,1947-03-04T10:00:00+08:00,1947-03-04,10:00,False,fuzzy,同日,上午,,南部,澎湖縣,青年自治同盟,520,同日也成立了青年自治同盟。,ch02_03_1.5_五澎湖縣,,
E0316,1947-03-04T03:00:00Z,1947-03-04T11:00:00+08:00,1947-03-04,11:00,True,exact,十一時,上午,,南部,高雄縣,鳳山營房,464,縣長為了自身的安全，同時也為與軍方談判，乃於十一時進入鳳山營房，請駐軍後撤警戒線，並提出民眾方面的條件：(一)部隊應返回營房；(二)人民開會遊行軍隊不得干預。,ch02_03_1.3.6.1_2高雄縣,,
E0317,1947-03-04T03:00:00Z,1947-03-04T11:00:00+08:00,1947-03-04,11:00,False,fuzzy,三月四日,上午,,南部,高雄市,高雄市區,393,三月四日全高雄市除了左營、壽山、鳳山軍械庫及整編二十一師某營等處外，國軍已不見蹤跡。,ch02_03_1.3_1高雄市,,
E0318,1947-03-04T03:00:00Z,1947-03-04T11:00:00+08:00,1947-03-04,11:00,True,fuzzy,此時,上午,市長拒絕要求後,南部,屏東市,屏東市政府外,486,此時民眾已湧至市府外，有人手持「海外」、「陸軍」、「海軍」等旗幟指揮群眾。警察局長見狀為避免警民衝突，乃撤回市府、警局四周的崗哨。,ch02_03_1.4_四屏東縣,,
E0319,1947-03-04T04:00:00Z,1947-03-04T12:00:00+08:00,1947-03-04,12:00,False,fuzzy,三月四日,中午,商家捐獻撫卹,北部,台北市,永大百貨公司,123,商家亦捐獻以撫卹死難台民，如永大百貨公司。,ch02_01_1.2.2_2二二八事件處理委員會之改組與擴大,,
E0320,1947-03-04T04:00:00Z,1947-03-04T12:00:00+08:00,1947-03-04,12:00,False,fuzzy,三月四日,上午,,北部,台北市,中山堂,130,三月四日，李翼中應陳儀之請，與黃國書同往中山堂，但見人群擁擠，一片混亂，嗟嘆而去。接著，他特約蔣渭川、王添灯商議，但僅有蔣氏偕張晴川、呂伯雄至。三人神色沮喪，表示局勢難以掌握。李氏予以撫慰，並稱「惟有籲請中央，然後臨之以威，綏之以德，自可速平。」蔣氏答以「微斯言，吾為叛亂之人矣！」,ch02_01_1.2.3_3政治改革要求之提出,False,
E0321,1947-03-04T04:00:00Z,1947-03-04T12:00:00+08:00,1947-03-04,12:00,True,fuzzy,三月四日,中午,終日應付,中部,彰化市,彰化市政府,283,三月四日，市長王一麐與處委會諸委員終日應付，群眾仍不肯各回家中。,ch02_02_1.4_四彰化縣,,
E0322,1947-03-04T04:00:00Z,1947-03-04T12:00:00+08:00,1947-03-04,12:00,True,fuzzy,三月四日以後,下午,未提及具體時間,中部,雲林縣,福壽旅社（日據時期招待所）,299,三月四日以後，以日據時期招待所（即福壽旅社）為根據地的治安隊，卻在外人的煽動下，部分人士另組北港自治聯軍。,ch02_02_1.6_六雲林縣,,
E0323,1947-03-04,1947-03-04,1947-03-04,,False,fuzzy,三月四日,,,南部,高雄市,高雄煉油廠,443,三月四日海軍司令部將煉油廠的警衛交由第三大台管轄。,ch02_03_1.3.3_3高雄煉油廠,,
E0324,1947-03-04T04:00:00Z,1947-03-04T12:00:00+08:00,1947-03-04,12:00,False,fuzzy,四日,日間,,南部,高雄縣,岡山地區,465,四日乃由日據原岡山街長劉朝四、時任岡山區區長的外省人洪石筍、省參議員吳瑞泰等三人出面，邀請軍方協談，勸軍方勿讓軍隊外出，岡山的治安則由上述三人維持。,ch02_03_1.3.6.1_2高雄縣,,
E0325,1947-03-04T04:00:00Z,1947-03-04T12:00:00+08:00,1947-03-04,12:00,False,fuzzy,談判後,未知,談判達成協議後之結果,南部,高雄市,旗津地區,457,軍方守約不再開砲，旗津也就不再有人傷亡，而這兩名傷者，也由地方人士醵金，每人獲得五千元的慰問金。,ch02_03_1.3.6_6旗津地區,,
E0326,1947-03-04T04:00:00Z,1947-03-04T12:00:00+08:00,1947-03-04,12:00,True,exact,三月四日,不詳,,南部,屏東縣,東港區署、警局,503;504,三月四日有兩位年輕兄弟，曾被日人調往南洋當兵，戰後退伍，因曾吃過外省人的虧，意圖報復。他們頭綁頭巾，提著日本刀到區署問區長在那裡？區署職員林銘恩答以區長不在，兩人表示要找祕書，告以祕書為人戇直，不要為難他。這對兄弟離開區署後，進入警局，放走所有人犯，並將警察局長黃金對（福建南安人）綁住毆打並置於監中，事後被黃金對告發，遭槍決。,ch02_03_1.4_1東港,,
E0327,1947-03-04T04:00:00Z,1947-03-04T12:00:00+08:00,1947-03-04,12:00,False,fuzzy,三月四日左右,,三月二日之後，組織自衛隊之前,南部,屏東縣,屏東機場及枋山槍械庫,,枋寮還有些由海外回來的原日籍台灣兵，他們組織起來想圍攻屏東機場及枋山槍械庫，後經鄉長董錦樹勸阻，沒有成行。,ch02_03_1.4_3枋寮,,
E0328,1947-03-04T04:00:00Z,1947-03-04T12:00:00+08:00,1947-03-04,12:00,True,fuzzy,四日,上午,未標明確切時間,東部,台東縣,台東、關山、新港,611;612;613,四日，響應「二二八事件處理委員會」通知全省各縣市參議會組織事件處理委員會之決議，地方民意代表、紳耆及有力人士等，分別在台東、關山、新港等區組成處理委員會。,ch02_04_1.4_四台東縣,,
E0329,1947-03-04T04:00:00Z,1947-03-04T12:00:00+08:00,1947-03-04,12:00,True,fuzzy,四日中午,中午,中午,東部,台東縣,台東縣,617,四日中午，遂有「暴徒開始毆打外省人員」。,ch02_04_1.4_四台東縣,,
E0330,1947-03-04T04:30:00Z,1947-03-04T12:30:00+08:00,1947-03-04,12:30,True,exact,十二時半,下午,中午12時30分,南部,屏東市,屏東市政府、憲兵隊,487,十二時半雙方起衝突，有部分群眾衝入市府，會同莊迎欲挾持市長，市長在警察局長的護衛下離開市府，轉往憲兵隊。,ch02_03_1.4_四屏東縣,,
E0331,1947-03-04T05:30:00Z,1947-03-04T13:30:00+08:00,1947-03-04,13:30,True,exact,（四日下午）一時半,下午,13:30,東部,台東縣,警察倉庫,614,官方報告指稱：「（四日下午）一時半，暴徒衝入警察倉庫搶奪武器」。,ch02_04_1.4_四台東縣,,
E0332,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,False,fuzzy,四日,下午,正式成立義勇總隊,北部,台北市,,88,四日，正式成立[義勇總隊]。,ch02_01_1.2.1_1從緝煙血案調查委員會到二二八事件處理委員會,,
E0333,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,True,fuzzy,三月四日下午,下午,全省各線火車通行,北部,台灣省,,122,三月四日下午，全省各線火車均已通行。,ch02_01_1.2.2_2二二八事件處理委員會之改組與擴大,,
E0334,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,False,fuzzy,四日,下午,,北部,新竹市,二二八事件處理委員會新竹市分會,214,二日、四日，處委會開會，決定由學生、教員組織「治安隊」以維持秩序，並要求市府發給武器供執勤之用。郭市長一面敷衍，一面命令新竹市之三民主義青年團另組一「治安隊」以制衡。,ch02_01_1.4_2新竹縣市,,
E0335,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,True,fuzzy,同日下午,下午,,中部,台中市,台中市政府禮堂,,同日下午，台中地區士紳及人民團體代表五百餘名，獲聞「民軍」控制中部，乃聚集在市政府禮堂，重新組織「台中地區時局處理委員會」，會議由台中圖書館館長莊垂勝主持。會中先由謝雪紅報告「民軍」蜂起經過及戰況，隨即討論通過委員會組織章程，決定了「以武裝力量為背景，徹底爭取民主自治」的戰略。,ch02_02_1.2_二台中市,,
E0336,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,True,fuzzy,下午,下午,,南部,台南縣,台南縣議會,,下午佳里地區代表到縣議會開會，但因參加人數不足而流會。,ch02_03_1.2_2台南縣,,
E0337,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,True,fuzzy,三月四日,日間,,南部,台南縣,新豐區警察所,376,新豐區情況較其他地區情況較好，軍民沒有發生大衝突，然仍有部分民眾於三月四日到警察所要毆打馮所長，時馮所長到台北受訓，由本省籍警員周增希代理，經周勸阻，仍接收槍枝。,ch02_03_1.2_2台南縣,,
E0338,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,False,fuzzy,四日,下午,未提及具體時間，依慣例設為下午,南部,高雄市,舊城派出所,435;436,四日民眾包圍舊城派出所，逼迫警員繳械，以致後來有名警察蘇進長因武器曾一度為暴徒劫走，而被判死刑,ch02_03_1.3.2_2左營,,
E0339,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,False,fuzzy,這時,下午,火車停駛時,南部,高雄縣,岡山火車站,466;467;468,這時南下的火車，因學生軍圍攻高雄火車站前的憲兵隊，使得火車到岡山即停駛。欲返高雄的旅客（包括學生），部分留宿在岡山青年團，當時岡山青年團的負責人是蕭朝金牧師。由於岡山警局倉庫被劫走一些槍枝，駐警也離開崗位，乃由台人自行接替管理；有部分滯留岡山的學生乃充當助手，維持治安。,ch02_03_1.3.6.1_2高雄縣,,
E0340,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,True,fuzzy,下午,下午,,南部,高雄市,南部防衛司令部,394,下午警總令彭孟緝為南部防衛司令，劃定嘉義、台南、高雄、屏東等縣市為南部防衛區。,ch02_03_1.3_1高雄市,,
E0341,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,True,fuzzy,下午,下午,下午,南部,屏東市,治安糾察隊,487,參議會祕書簡清榆，乃邀集「流氓同志」（簡祕書語）組織治安糾察隊監視葉秋木等人的行動，並壓制衝動的民眾。,ch02_03_1.4_四屏東縣,,
E0342,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,True,fuzzy,下午,下午,,東部,宜蘭市,青年合作社,553,下午，於青年合作社召開第二次會議後，將上述要求送交政府。,ch02_04_1.2_二宜蘭縣,,
E0343,1947-03-04T06:00:00Z,1947-03-04T14:00:00+08:00,1947-03-04,14:00,True,exact,下午二時,下午,14:00,東部,台東縣,台東飛機場及砲台,614,下午二時，駐台東憲兵八名被脅迫繳出槍械，飛機場及砲台武器旋亦被其劫奪。,ch02_04_1.4_四台東縣,,
E0344,1947-03-04T07:00:00Z,1947-03-04T15:00:00+08:00,1947-03-04,15:00,False,fuzzy,同日,下午,,南部,嘉義縣,嘉義水上機場,,同日佳里青年隊及曾文區隊前赴嘉義，支援圍攻水上機場，經派人予以追回。,ch02_03_1.2_2台南縣,,
E0345,1947-03-04T07:00:00Z,1947-03-04T15:00:00+08:00,1947-03-04,15:00,True,fuzzy,下午,下午,下午,南部,屏東市,中山堂,488;489,下午簡祕書為了明瞭青年行動隊的虛實，乃利用青年團籌備主任黃聯登召集青年團員於中山堂點閱，當時青年團曾提出改善台灣政治及要求陳儀長官退休的事項。,ch02_03_1.4_四屏東縣,,
E0346,1947-03-04T07:00:00Z,1947-03-04T15:00:00+08:00,1947-03-04,15:00,True,exact,下午三時,下午,,東部,花蓮市,花崗山,565,下午三時假花崗山舉行市民大會。主席馬氏呼籲市民抱持冷靜態度，不可輕舉妄動而影響本市治安。並討論改革政治之辦法，議決施行台灣自治、政府運糧救濟糧荒、貪官污吏迅速遣送回鄉、軍憲警不可用武器、撤廢海關、公路局花蘇段客貨運費降低等六事為當務之急。會後分送縣府及台北「二二八事件處理委員會」。,ch02_04_1.3_三花蓮縣,,
E0347,1947-03-04T08:00:00Z,1947-03-04T16:00:00+08:00,1947-03-04,16:00,True,exact,四時,下午,新竹運米列車抵北,北部,台北市,台北火車站,122,四時，自新竹運米糧之列車開抵台北。,ch02_01_1.2.2_2二二八事件處理委員會之改組與擴大,,
E0348,1947-03-04T08:00:00Z,1947-03-04T16:00:00+08:00,1947-03-04,16:00,True,fuzzy,此時,下午,談判未成後轉移,南部,嘉義市,水上飛機場,308,此時孫市長等也體認到山仔頂不安全，遂與憲兵隊，部分羅營及留在嘉中的一部分外省籍公教人員進入飛機場。,ch02_03_1.1_一嘉義縣市,,
E0349,1947-03-04T09:00:00Z,1947-03-04T17:00:00+08:00,1947-03-04,17:00,True,fuzzy,早晨六時...下午五時餘,下午,高雄班車抵北,北部,台北市,台北火車站,122,早晨六時，自高雄開出之班車，於下午五時餘抵台北。,ch02_01_1.2.2_2二二八事件處理委員會之改組與擴大,,
E0350,1947-03-04T11:00:00Z,1947-03-04T19:00:00+08:00,1947-03-04,19:00,True,fuzzy,下午七時許,晚上,,中部,台中市,王田附近,,下午七時許，處委會獲悉王田附近駐屯國軍移動的消息，謝雪紅的「作戰本部」即派「獨立治安隊」急赴追擊。謝雪紅不但自行展開軍事行動，繼續供應槍械彈藥給嘉義、虎尾、台北等地「民軍」，進而編組部隊，支援嘉義的戰役。,ch02_02_1.2_二台中市,,
E0351,1947-03-04T12:00:00Z,1947-03-04T20:00:00+08:00,1947-03-04,20:00,True,fuzzy,傍晚,晚上,,北部,台北市,省黨部,130,傍晚，「政治建設協會」遂有電報經由省黨部呈送中央。,ch02_01_1.2.3_3政治改革要求之提出,False,
E0352,1947-03-04T12:00:00Z,1947-03-04T20:00:00+08:00,1947-03-04,20:00,True,fuzzy,四日夜,晚上,抵達桃園後下令戒嚴,北部,桃園縣,桃園鎮,191,但三月四日，新竹縣籍的原警總副官處長蘇紹文少將，奉派擔任新竹縣防衛地區司令兼代新竹縣長，情勢再變。蘇氏於四日夜抵桃園後，即下令新竹縣地區戒嚴，桃園鎮的控制權乃落入蘇氏的手中。,ch02_01_1.4_1桃園縣,,
E0353,1947-03-04T12:00:00Z,1947-03-04T20:00:00+08:00,1947-03-04,20:00,True,exact,本日晚八時,晚上,台北處委會發聲,南部,台北市,台北,309,在嘉義軍民對峙日趨激烈之際，在台北的「二二八事件處理委員會」，也在本日晚八時向嘉義軍民呼籲，希望互相克制，中止軍事行動，至於政治改革問題，應委由處委會全省代表計議，嘉義民眾千萬忍耐，不可再做無謂的犧牲。,ch02_03_1.1_一嘉義縣市,,
E0354,1947-03-04T12:00:00Z,1947-03-04T20:00:00+08:00,1947-03-04,20:00,True,fuzzy,當時,晚上,與三月四日撤退潮相關,南部,高雄市,港務局、西子灣要塞司令部,453.0,當時港務局約有六十多名外省籍職員，大半在林局長的安排下集體 or 個別逃避到西子灣的要塞司令部。,ch02_03_1.3.4_4港務局,,
E0355,1947-03-04T12:00:00Z,1947-03-04T20:00:00+08:00,1947-03-04,20:00,True,exact,四日晚上,晚上,,南部,高雄市,港務局、西子灣要塞司令部,454.0,四日晚上港務局外省員工要撤退到要塞司令部時，很從容地將資料帶走，可見並非是遭受圍攻才走避上山。,ch02_03_1.3.4_4港務局,,
E0356,1947-03-04T12:00:00Z,1947-03-04T20:00:00+08:00,1947-03-04,20:00,True,exact,是晚八時,晚上,晚上8時,南部,屏東市,憲兵隊,490,是晚八時，葉副議長、簡祕書等四人至憲兵隊見市長，雙方相互提出條件，最後達成憲兵不開槍、收繳民間武器及和平解決等原則，在市長要求派二名人員駐守憲兵隊以便聯絡的條件下，葉副議長乃留在憲兵隊。,ch02_03_1.4_四屏東縣,,
E0357,1947-03-04T12:00:00Z,1947-03-04T20:00:00+08:00,1947-03-04,20:00,True,fuzzy,是晚,晚上,,東部,花蓮縣,駐軍營房,566,是晚，縣長即先率部分外省籍官員及憲兵隊，留宿駐軍營房，並命警察局將庫存槍械悉數移至兵營內。,ch02_04_1.3_三花蓮縣,,
E0358,1947-03-04T15:59:00Z,1947-03-04T23:59:00+08:00,1947-03-04,23:59,True,fuzzy,至半夜,凌晨,,東部,花蓮縣,警察局,566,至半夜，因本省籍警察抗議而有部分未搬清。,ch02_04_1.3_三花蓮縣,,
E0359,1947-03-04T16:00:00Z,1947-03-05T00:00:00+08:00,1947-03-05,00:00,False,fuzzy,五日,凌晨,,南部,高雄市,高雄要塞司令部,,五日派錢參謀與要塞司令議定應付方針。,ch02_03_1.3.1_1海軍司令部,,
E0360,1947-03-04T16:00:00Z,1947-03-05T00:00:00+08:00,1947-03-05,00:00,False,fuzzy,五日,凌晨,,南部,高雄市,半屏山煉油廠、左營附近燃料廠,428.0,五日半屏山的煉油廠不穩，而左營附近燃料廠為廠中台籍員工佔領。,ch02_03_1.3.1_1海軍司令部,,
E0361,1947-03-05T00:00:00Z,1947-03-05T08:00:00+08:00,1947-03-05,08:00,True,fuzzy,三月五日,上午,上班時間,南部,高雄市,港務局,454.0,而港務局大概在三月五日就沒有外省籍員工來上班。,ch02_03_1.3.4_4港務局,,
E0362,1947-03-05T01:00:00Z,1947-03-05T09:00:00+08:00,1947-03-05,09:00,True,fuzzy,三月五日,上午,,中部,台中市,作戰本部,258,三月五日，「台中地區時局處理委員會」的各部組織逐漸完成，分別展開活動。... 本日上午，虎尾、嘉義、高雄、台北各地「民軍」都來求援，「作戰本部」乃將彈藥悉數拿出，予以支援。同日下午，謝氏並另行編組「特別志願隊」，派赴虎尾，支援該地「民軍」攻擊機場。,ch02_02_1.2_二台中市,,
E0363,1947-03-05T01:00:00Z,1947-03-05T09:00:00+08:00,1947-03-05,09:00,True,fuzzy,三月五日,上午,,南部,嘉義市,吳鳳鄉,310,三月五日，處委會眼看軍事對立依然，市內治安不能維持，不僅外省人受害，連本省人也很難倖免，乃派青年團書記盧鈵欽往請吳鳳鄉的高山部隊約五、六十名下山。,ch02_03_1.1_一嘉義縣市,,
E0364,1947-03-05T01:00:00Z,1947-03-05T09:00:00+08:00,1947-03-05,09:00,True,fuzzy,五日,上午,,南部,台南縣,新營鎮警察所,362,五日，外來的青年由李應彰率領到達新營，不僅到新營鎮警察所收繳步槍三十七枝,ch02_03_1.2_2台南縣,,
E0365,1947-03-05T01:00:00Z,1947-03-05T09:00:00+08:00,1947-03-05,09:00,True,fuzzy,五日,上午,,南部,台南縣,北門地區,,五日成立處理委員會，然北門地區的治安卻日趨紊亂，乃向警局借得槍枝，組自衛隊來維持秩序。,ch02_03_1.2_2台南縣,,
E0366,1947-03-05T01:00:00Z,1947-03-05T09:00:00+08:00,1947-03-05,09:00,True,fuzzy,三月五日前往港務局上班時,上午,,南部,高雄市,港務局,454.0,據當時任職港務局的報導者說，當三月五日前往港務局上班時，發現他擔任繪圖工作所需的港區圖（日本人留下的）已不見了。,ch02_03_1.3.4_4港務局,,
E0367,1947-03-05T01:00:00Z,1947-03-05T09:00:00+08:00,1947-03-05,09:00,False,fuzzy,五日,上午,,南部,高雄市,一○五後方醫院,396,五日，亂民包圍一○五後方醫院（即陸軍第二總醫院）以便奪取槍械、物資。,ch02_03_1.3_1高雄市,,
E0368,1947-03-05T01:00:00Z,1947-03-05T09:00:00+08:00,1947-03-05,09:00,True,exact,九時,上午,上午9時,南部,屏東市,憲兵隊,490,五日憲兵隊的警戒線外集結不少民眾，其中，部分民眾手中有槍，九時民眾攻擊憲兵隊，激戰十五分鐘後，警察陳澤春遇害。,ch02_03_1.4_四屏東縣,,
E0369,1947-03-05T01:00:00Z,1947-03-05T09:00:00+08:00,1947-03-05,09:00,True,fuzzy,五日上午,上午,,東部,宜蘭市,二二八事件處理委員會宜蘭分會,554,五日上午，「二二八事件處理委員會宜蘭分會」成立後，推舉省立宜蘭醫院院長郭章垣為主任委員，黃再壽、陳金波、游如川為副主任委員，並立即請軍警及各機關負責人（外省人五名），相互簽名宣誓：為宜蘭市和平秩序維持盡力努力。同時，以處委分會名義，要求陸軍倉庫、陸軍醫院之武器，移交處委分會保管。,ch02_04_1.2_二宜蘭縣,,
